,ZIP,Age_Group,CLEANED_CAPA_GAGR,GEO.id2,CLEANED_POP_GAGR,comparison
93,80125,0-2,-0.011236311707940927,80125.0,0.00902273919744867,-0.020259050905389597
95,80126,0-2,-0.06071859348079878,80126.0,0.00835221700970501,-0.06907081049050379
97,80127,0-2,0.006580986365650077,80127.0,0.02263259628905656,-0.016051609923406485
99,80128,0-2,-0.02695046537938428,80128.0,0.022868809470607543,-0.049819274849991824
101,80129,0-2,0.030997674284264365,80129.0,0.008269485150496081,0.022728189133768284
103,80130,0-2,-0.019294417528662233,80130.0,0.008234158498805488,-0.02752857602746772
105,80132,0-2,-0.011932506220969863,80132.0,0.0017226541623529545,-0.013655160383322817
107,80133,0-2,0.0,80133.0,0.0,0.0
109,80134,0-2,-0.020840238059566252,80134.0,0.008524684910022229,-0.02936492296958848
111,80135,0-2,-1.0,80135.0,0.010811125005449673,-1.0108111250054497
113,80136,0-2,0.09474804518790902,80136.0,0.0,0.09474804518790902
115,80138,0-2,-0.03005452533314279,80138.0,0.008298897483611567,-0.03835342281675436
119,80202,0-2,0.0,80202.0,-0.027860634962792452,0.027860634962792452
121,80203,0-2,0.0,80203.0,-0.027783213757314962,0.027783213757314962
123,80204,0-2,-0.0003472825247982092,80204.0,-0.02817468419244995,0.02782740166765174
125,80205,0-2,-0.006548113126584432,80205.0,-0.02799934358375067,0.021451230457166237
127,80206,0-2,0.016123880212487007,80206.0,-0.027851504192986765,0.04397538440547377
129,80207,0-2,-0.01437125658231908,80207.0,-0.028012753787958977,0.013641497205639896
133,80209,0-2,0.015656529248121,80209.0,-0.027830370517941683,0.04348689976606268
135,80210,0-2,0.02813167527882454,80210.0,-0.027971988327109232,0.05610366360593377
137,80211,0-2,-0.04407473961178543,80211.0,-0.028041127493433127,-0.016033612118352303
139,80212,0-2,0.0642844646996159,80212.0,-0.02776291123392416,0.09204737593354007
141,80214,0-2,0.009377298279804824,80214.0,0.022704368343414494,-0.01332707006360967
143,80215,0-2,0.1381803659589922,80215.0,0.022474716291090102,0.11570564966790209
145,80216,0-2,-0.007168551206053975,80216.0,-0.02856327000244141,0.021394718796387435
147,80218,0-2,0.0,80218.0,-0.02839290027599284,0.02839290027599284
149,80219,0-2,0.0004961548308246577,80219.0,-0.02810798146984783,0.02860413630067249
151,80220,0-2,0.026150366228719246,80220.0,-0.028192740644163328,0.054343106872882574
153,80221,0-2,0.12058367048475116,80221.0,0.0003992813095821113,0.12018438917516905
155,80222,0-2,0.012723928865888467,80222.0,-0.02781294015765956,0.04053686902354803
157,80223,0-2,-0.009737330281122003,80223.0,-0.027867387642221964,0.01813005736109996
159,80224,0-2,-0.010881716701698907,80224.0,-0.028012753787958977,0.01713103708626007
163,80226,0-2,0.05273662320397676,80226.0,0.02271787896576649,0.03001874423821027
165,80227,0-2,-0.0007815554144329218,80227.0,0.022865323006981075,-0.023646878421413997
167,80228,0-2,0.007025214719204698,80228.0,0.02282317503406217,-0.015797960314857473
169,80229,0-2,-0.043867888248075526,80229.0,0.0003437016771017376,-0.044211589925177264
171,80230,0-2,-0.060903710745912054,80230.0,-0.027402474840725333,-0.03350123590518672
173,80231,0-2,0.006626977753142471,80231.0,-0.028226001700911163,0.034852979454053634
175,80232,0-2,0.012474494745650544,80232.0,0.022474716291090102,-0.010000221545439558
177,80233,0-2,0.07148664186418108,80233.0,0.00023209934164225565,0.07125454252253882
179,80234,0-2,0.1356650471586014,80234.0,0.0004540295353117063,0.1352110176232897
181,80235,0-2,0.06978710239208086,80235.0,0.023169096484056295,0.04661800590802456
183,80236,0-2,-0.01134252189013596,80236.0,-0.027912489309544264,0.016569967419408305
185,80237,0-2,-0.004580876125286237,80237.0,-0.02845115579652191,0.023870279671235672
187,80238,0-2,-0.07211020973652404,80238.0,-0.028034679103985383,-0.04407553063253866
189,80239,0-2,0.03567419348868128,80239.0,-0.02817468419244995,0.06384887768113123
191,80241,0-2,-0.03299465474675667,80241.0,0.00036569758033544453,-0.03336035232709211
193,80246,0-2,-0.10659911707303593,80246.0,-0.028741653212717044,-0.07785746386031889
195,80247,0-2,0.0,80247.0,-0.016957224491841782,0.016957224491841782
197,80249,0-2,0.005730705941487724,80249.0,-0.028193378353627563,0.03392408429511529
199,80260,0-2,0.08830012548036015,80260.0,0.00026979630869972127,0.08803032917166043
203,80301,0-2,0.01514355237320153,80301.0,-0.03149599897573996,0.04663955134894149
205,80302,0-2,0.0,80302.0,-0.03238019416577709,0.03238019416577709
207,80303,0-2,-0.08322288726073745,80303.0,-0.03183843568265432,-0.051384451578083135
209,80304,0-2,-0.01310198904773141,80304.0,-0.03157507423241801,0.0184730851846866
211,80305,0-2,-0.02709667463660881,80305.0,-0.031826369409434285,0.004729694772825477
215,80401,0-2,0.03961351132399216,80401.0,0.02287804347978395,0.016735467844208207
217,80403,0-2,0.10419172864217274,80403.0,0.023073133039655414,0.08111859560251733
223,80420,0-2,-0.20943058495790512,80420.0,0.10554159678513342,-0.31497218174303854
225,80421,0-2,0.04046566850590971,80421.0,0.09896745565964493,-0.05850178715373522
227,80422,0-2,0.0,80422.0,-0.022175705519037026,0.022175705519037026
229,80423,0-2,-1.0,80423.0,0.0,-1.0
231,80424,0-2,-0.026205431279797353,80424.0,0.010811125005449673,-0.037016556285247026
233,80428,0-2,0.0,80428.0,0.025978352085153977,-0.025978352085153977
235,80433,0-2,0.06735210044723017,80433.0,0.021980647783726104,0.045371452663504064
237,80435,0-2,-0.02400349900193066,80435.0,0.011299793694863114,-0.035303292696793775
239,80439,0-2,-0.020879125975544754,80439.0,0.022566943298565123,-0.04344606927410988
241,80440,0-2,0.0,80440.0,0.09888451158951228,-0.09888451158951228
243,80442,0-2,0.0,80442.0,0.06321906614238992,-0.06321906614238992
245,80443,0-2,0.0,80443.0,0.013072450258955648,-0.013072450258955648
247,80444,0-2,0.0,80444.0,0.05718827974184881,-0.05718827974184881
249,80446,0-2,-0.028714137642735782,80446.0,0.06412073618385539,-0.09283487382659117
251,80452,0-2,0.0,80452.0,0.06836985235176929,-0.06836985235176929
253,80454,0-2,0.0,80454.0,0.019419288749487063,-0.019419288749487063
255,80459,0-2,-0.11438511445990474,80459.0,0.0674899923282326,-0.18187510678813734
257,80461,0-2,-0.05282374547138424,80461.0,0.03810881072873151,-0.09093255620011576
259,80465,0-2,-0.030776630804880245,80465.0,0.02274378150884493,-0.053520412313725174
261,80466,0-2,0.03244082926532199,80466.0,-0.03301244316954366,0.06545327243486565
263,80467,0-2,Capacity growed from 0,80467.0,0.021203771466372423,Capacity growed from 0
265,80469,0-2,Capacity growed from 0,80469.0,0.0,Capacity growed from 0
267,80470,0-2,0.0,80470.0,0.022474716291090102,-0.022474716291090102
269,80477,0-2,-0.06793240588463756,80477.0,0.0,-0.06793240588463756
271,80478,0-2,0.0,80478.0,0.06066017177982119,-0.06066017177982119
274,80483,0-2,0.0,80483.0,0.015038437845104502,-0.015038437845104502
276,80487,0-2,-0.0011422048273492802,80487.0,0.020670878280085736,-0.021813083107435016
278,80498,0-2,0.03279555898864439,80498.0,0.009708965554902527,0.023086593433741864
280,80501,0-2,0.011282408298843416,80501.0,-0.03160680086658296,0.04288920916542638
282,80503,0-2,-0.030395421992030158,80503.0,-0.03200383544890251,0.0016084134568723485
284,80504,0-2,0.023618150311462083,80504.0,0.044486027606491785,-0.020867877295029702
286,80511,0-2,0.15470053837925146,80511.0,0.0,0.15470053837925146
289,80513,0-2,-0.09546596626670911,80513.0,-0.002594038091940809,-0.0928719281747683
291,80514,0-2,-1.0,80514.0,0.04527154012371004,-1.04527154012371
293,80516,0-2,-0.007255234879226968,80516.0,-0.03152012746924904,0.02426489259002207
295,80517,0-2,-0.06694682075772462,80517.0,-0.002254794300922014,-0.06469202645680261
297,80520,0-2,-1.0,80520.0,0.04083299973306631,-1.0408329997330663
299,80521,0-2,-0.03083992289161608,80521.0,-0.001955036083043038,-0.02888488680857304
301,80524,0-2,-0.014065398159621711,80524.0,-0.002244671741982396,-0.011820726417639316
303,80525,0-2,0.020120789452630294,80525.0,-0.0023014990235904476,0.022422288476220742
305,80526,0-2,0.051651750600754553,80526.0,-0.0022962142816650433,0.0539479648824196
307,80528,0-2,-0.007001252957534176,80528.0,-0.002026344534061142,-0.0049749084234730345
309,80530,0-2,-0.01342342753675052,80530.0,0.0435435069260206,-0.056966934462771124
311,80534,0-2,-0.1073214464321437,80534.0,0.04426135911176954,-0.15158280554391323
313,80535,0-2,0.0,80535.0,0.0,0.0
315,80537,0-2,-0.006734083335155572,80537.0,-0.002100107323286804,-0.004633976011868768
317,80538,0-2,-0.05991088982472503,80538.0,-0.0023781246505407694,-0.057532765174184264
319,80540,0-2,-0.3798263270539577,80540.0,-0.032795848350648416,-0.3470304787033093
321,80542,0-2,0.0,80542.0,0.04365671121064452,-0.04365671121064452
323,80543,0-2,0.0,80543.0,0.04492717043793748,-0.04492717043793748
325,80544,0-2,-1.0,80544.0,0.0,-1.0
328,80547,0-2,0.22474487139158894,80547.0,-0.003766491726202359,0.2285113631177913
330,80549,0-2,-0.04789492962139397,80549.0,-0.002524194181494299,-0.04537073543989967
332,80550,0-2,-0.010929289906319473,80550.0,0.044198677069159364,-0.05512796697547884
334,80601,0-2,0.033511393414197954,80601.0,0.0003537944564964146,0.03315759895770154
336,80602,0-2,-0.00632917750895412,80602.0,0.00033129038510315567,-0.006660467894057276
338,80603,0-2,-0.057190958417936644,80603.0,0.04459820521306024,-0.10178916363099688
340,80610,0-2,0.04403065089105507,80610.0,0.043435382019272106,0.0005952688717829613
345,80615,0-2,-0.007682572182156844,80615.0,0.04498235897253222,-0.052664931154689065
347,80620,0-2,1.503331114069145,80620.0,0.044558133813170864,1.4587729802559741
349,80621,0-2,0.0,80621.0,0.04404002292614462,-0.04404002292614462
352,80631,0-2,0.1159318381529022,80631.0,0.04448329474988144,0.07144854340302076
354,80634,0-2,0.010432473137881537,80634.0,0.04438280078473911,-0.03395032764685757
356,80640,0-2,-0.15484574527148343,80640.0,0.0,-0.15484574527148343
358,80642,0-2,-0.2928932188134524,80642.0,0.04479809218581288,-0.3376913109992653
360,80643,0-2,-0.2928932188134524,80643.0,0.0425720702853738,-0.3354652890988262
362,80644,0-2,0.00995049383620783,80644.0,0.043758063110864276,-0.033807569274656446
364,80645,0-2,0.8708286933869707,80645.0,0.04490991702341374,0.8259187763635569
366,80650,0-2,-1.0,80650.0,0.0476454436543674,-1.0476454436543674
368,80651,0-2,-0.2928932188134524,80651.0,0.04237155637443468,-0.3352647751878871
370,80653,0-2,0.0,80653.0,0.022474716291090102,-0.022474716291090102
372,80654,0-2,0.0,80654.0,0.017392608238454788,-0.017392608238454788
374,80701,0-2,0.34489522617894175,80701.0,0.015409228154401822,0.32948599802453993
376,80720,0-2,0.0,80720.0,-0.005063323673817899,0.005063323673817899
378,80723,0-2,-0.040754415566715885,80723.0,0.015181133702563132,-0.05593554926927902
380,80728,0-2,0.0,80728.0,0.01980390271855703,-0.01980390271855703
383,80731,0-2,0.0,80731.0,0.06284035942827715,-0.06284035942827715
385,80734,0-2,0.0,80734.0,0.06480177352472904,-0.06480177352472904
387,80735,0-2,0.0,80735.0,0.0,0.0
389,80736,0-2,0.0,80736.0,0.0,0.0
391,80737,0-2,0.0,80737.0,-0.050032092968270936,0.050032092968270936
393,80741,0-2,0.0,80741.0,0.01904933073013626,-0.01904933073013626
396,80743,0-2,0.12815214963553245,80743.0,0.0,0.12815214963553245
398,80744,0-2,0.0,80744.0,-0.06458565330651467,0.06458565330651467
400,80747,0-2,0.0,80747.0,0.0,0.0
402,80751,0-2,-0.018693237074683733,80751.0,0.016019326120126687,-0.03471256319481042
404,80757,0-2,0.0,80757.0,0.0,0.0
406,80758,0-2,-0.02299157908160554,80758.0,0.00638984137386478,-0.02938142045547032
408,80759,0-2,-0.4654775161751512,80759.0,0.007989474522756668,-0.4734669906979079
410,80801,0-2,0.0,80801.0,0.0,0.0
412,80805,0-2,0.0,80805.0,0.0,0.0
414,80807,0-2,-0.08233706451775291,80807.0,-0.01633715502079036,-0.06599990949696255
416,80808,0-2,0.0,80808.0,0.0020141007313800863,-0.0020141007313800863
419,80810,0-2,-0.2254033307585166,80810.0,-0.05638410414824524,-0.16901922661027136
421,80813,0-2,-0.11808289631180313,80813.0,0.005934770203695594,-0.12401766651549873
423,80814,0-2,0.0,80814.0,0.0,0.0
425,80815,0-2,0.8257418583505538,80815.0,-0.02299157908160554,0.8487334374321593
427,80816,0-2,0.10554159678513342,80816.0,0.00386848639873949,0.10167311038639393
429,80817,0-2,0.029788869758782033,80817.0,0.0013267884301448873,0.028462081328637145
432,80822,0-2,0.0,80822.0,0.0,0.0
436,80827,0-2,Capacity growed from 0,80827.0,0.15470053837925146,Capacity growed from 0
438,80828,0-2,0.20646407139025724,80828.0,-0.031754163448145745,0.238218234838403
440,80829,0-2,0.0,80829.0,0.0,0.0
442,80831,0-2,-0.026514294606925892,80831.0,0.0014847818125247603,-0.027999076419450653
444,80833,0-2,0.0,80833.0,0.0,0.0
446,80834,0-2,0.0,80834.0,0.0,0.0
448,80835,0-2,0.0,80835.0,0.16139451062174626,-0.16139451062174626
451,80863,0-2,0.019571327421286755,80863.0,0.0036036152816998346,0.01596771213958692
453,80864,0-2,0.0,80864.0,0.0,0.0
458,80903,0-2,-0.026671473215424846,80903.0,0.0014738401512914834,-0.02814531336671633
460,80904,0-2,0.002989543291501917,80904.0,0.0011897684160342425,0.0017997748754676746
462,80905,0-2,-0.08894109487262125,80905.0,0.0013651883489651517,-0.0903062832215864
464,80906,0-2,0.003785502494912274,80906.0,0.001212856722295319,0.002572645772616955
466,80907,0-2,0.14564392373895996,80907.0,0.0015686284151634755,0.14407529532379648
468,80908,0-2,-0.06749519175968621,80908.0,0.0017683479771406496,-0.06926353973682686
470,80909,0-2,0.01897188065738664,80909.0,0.0012422365037867422,0.0177296441535999
472,80910,0-2,-0.026178523815990395,80910.0,0.0014154288754499866,-0.027593952691440382
474,80911,0-2,-0.043689425693768436,80911.0,0.0013642571145733307,-0.045053682808341766
476,80913,0-2,0.01036297108184514,80913.0,0.0,0.01036297108184514
478,80915,0-2,-0.19560033346015626,80915.0,0.0012746977768705037,-0.19687503123702677
480,80916,0-2,-0.02789252249876084,80916.0,0.001429593296024656,-0.029322115794785497
482,80917,0-2,-0.00715572699157252,80917.0,0.0013840837073919587,-0.008539810698964478
484,80918,0-2,-0.0726236374047462,80918.0,0.0014747095462195325,-0.07409834695096573
486,80919,0-2,-0.009259458648987362,80919.0,0.0011621154415246693,-0.010421574090512031
488,80920,0-2,0.06794907298168273,80920.0,0.0012586537392111907,0.06669041924247154
490,80921,0-2,-0.02783847061525513,80921.0,0.00117302093113536,-0.02901149154639049
492,80922,0-2,0.05752888704695702,80922.0,0.001436782350165755,0.05609210469679127
494,80923,0-2,-0.10535188095151282,80923.0,0.0013029321487059153,-0.10665481310021874
496,80924,0-2,Capacity growed from 0,80924.0,0.0016433864825398103,Capacity growed from 0
498,80925,0-2,0.04083299973306631,80925.0,0.0014869896689575501,0.03934601006410876
500,80927,0-2,0.22474487139158894,80927.0,0.0,0.22474487139158894
502,80951,0-2,0.0,80951.0,0.0012461064024342772,-0.0012461064024342772
504,81001,0-2,-0.04616357714300534,81001.0,-0.00973597592851927,-0.03642760121448607
506,81003,0-2,-0.06570363428050541,81003.0,-0.009253338452043458,-0.05645029582846195
508,81004,0-2,0.24243744053807137,81004.0,-0.00957876483306852,0.2520162053711399
510,81005,0-2,-0.04223818602551699,81005.0,-0.009823420864231602,-0.032414765161285386
512,81006,0-2,0.0,81006.0,-0.009662062339712896,0.009662062339712896
514,81007,0-2,-0.07466936370325195,81007.0,-0.009620747476105862,-0.06504861622714608
516,81008,0-2,-0.0934779769813523,81008.0,-0.009524026526419926,-0.08395395045493237
520,81020,0-2,0.0,81020.0,0.06066017177982119,-0.06066017177982119
524,81025,0-2,0.0,81025.0,-0.01574901574852361,0.01574901574852361
526,81029,0-2,0.0,81029.0,0.0,0.0
528,81030,0-2,0.0,81030.0,0.0,0.0
530,81036,0-2,-1.0,81036.0,0.1030261405182864,-1.1030261405182864
532,81039,0-2,-0.2928932188134524,81039.0,0.008298897483611567,-0.301192116297064
536,81047,0-2,0.07605517369794068,81047.0,0.03858157377899718,0.0374735999189435
539,81050,0-2,0.025192863886237316,81050.0,0.006211239844810645,0.01898162404142667
541,81052,0-2,-0.03162858847367933,81052.0,0.03696731135522158,-0.06859589982890091
543,81054,0-2,-0.003883509816495434,81054.0,0.07496769977313988,-0.07885120958963532
545,81055,0-2,Capacity growed from 0,81055.0,-0.03923107716947716,Capacity growed from 0
547,81057,0-2,0.0,81057.0,0.0897247358851685,-0.0897247358851685
549,81058,0-2,0.0,81058.0,0.0,0.0
551,81063,0-2,0.0,81063.0,-0.08106341652731852,0.08106341652731852
554,81067,0-2,-0.06723180951795893,81067.0,0.004773296813978201,-0.07200510633193713
557,81073,0-2,0.0,81073.0,-0.016530064133072564,0.016530064133072564
559,81077,0-2,0.0,81077.0,0.0,0.0
561,81082,0-2,-0.08943333431260259,81082.0,0.035197197553369364,-0.12463053186597195
564,81089,0-2,-0.06458565330651467,81089.0,-0.026671473215424846,-0.03791418009108982
567,81091,0-2,-0.06458565330651467,81091.0,0.06066017177982119,-0.12524582508633586
569,81092,0-2,0.0,81092.0,0.03279555898864439,-0.03279555898864439
571,81101,0-2,-0.10132584856305016,81101.0,-0.04701505756867552,-0.054310790994374636
575,81120,0-2,0.0,81120.0,-0.055379604122538395,0.055379604122538395
576,81121,0-2,Capacity growed from 0,81121.0,0.06066017177982119,Capacity growed from 0
578,81122,0-2,0.0,81122.0,-0.030175561991016564,0.030175561991016564
580,81123,0-2,-0.06564681569768649,81123.0,0.07025910201901375,-0.13590591771670024
582,81125,0-2,-0.05985587927066438,81125.0,-0.018350182785957236,-0.041505696484707144
584,81129,0-2,0.0,81129.0,-0.057190958417936644,0.057190958417936644
586,81130,0-2,0.0,81130.0,0.1180339887498949,-0.1180339887498949
588,81132,0-2,-0.03479332180929684,81132.0,-0.016530064133072564,-0.018263257676224276
590,81137,0-2,1.260776661041756,81137.0,-0.030375876862100637,1.2911525379038564
592,81140,0-2,0.0,81140.0,-0.05131670194948623,0.05131670194948623
594,81143,0-2,0.15470053837925146,81143.0,0.044465935734187,0.11023460264506446
596,81144,0-2,-0.029857499854668124,81144.0,-0.01825879709890743,-0.011598702755760693
599,81147,0-2,-0.05024170636601932,81147.0,0.0410726849405576,-0.09131439130657693
601,81149,0-2,0.0,81149.0,0.03279555898864439,-0.03279555898864439
603,81151,0-2,0.0,81151.0,-0.05442205659246491,0.05442205659246491
605,81152,0-2,0.0,81152.0,0.06066017177982119,-0.06066017177982119
607,81201,0-2,-0.0067797391884887315,81201.0,0.020102513013195766,-0.026882252201684498
609,81211,0-2,0.110874679336733,81211.0,0.01980390271855703,0.09107077661817597
611,81212,0-2,-0.020418028788119602,81212.0,0.005479493072340524,-0.025897521860460126
613,81223,0-2,0.0,81223.0,0.0,0.0
615,81224,0-2,0.0,81224.0,0.015504800579495104,-0.015504800579495104
617,81226,0-2,0.14736903226578835,81226.0,0.004056811789458825,0.14331222047632952
619,81230,0-2,-0.03452454347981626,81230.0,0.015436414115187702,-0.04996095759500396
621,81235,0-2,0.0,81235.0,-0.031754163448145745,0.031754163448145745
623,81240,0-2,0.6329931618554521,81240.0,0.007067225741718142,0.6259259361137339
625,81252,0-2,0.0,81252.0,0.07726219053696193,-0.07726219053696193
627,81301,0-2,-0.005272023309918827,81301.0,-0.030239575646919814,0.024967552337000987
629,81303,0-2,-0.06458565330651467,81303.0,-0.030588304101617392,-0.033997349204897276
631,81321,0-2,0.0071685505458523036,81321.0,-0.07432914180168682,0.08149769234753912
633,81323,0-2,0.0,81323.0,-0.07357260590188008,0.07357260590188008
635,81324,0-2,0.0,81324.0,-0.1296117202215108,0.1296117202215108
637,81326,0-2,0.0,81326.0,-0.029857499854668124,0.029857499854668124
639,81328,0-2,0.0,81328.0,-0.07256274598231705,0.07256274598231705
641,81332,0-2,-1.0,81332.0,0.0,-1.0
643,81401,0-2,-0.018398417550854473,81401.0,-0.012430970627200777,-0.0059674469236536964
647,81403,0-2,0.0,81403.0,-0.01269892791506444,0.01269892791506444
649,81410,0-2,-0.2928932188134524,81410.0,-0.013245617934069753,-0.2796476008793827
652,81415,0-2,0.0,81415.0,-0.013245617934069753,0.013245617934069753
654,81416,0-2,-0.021980706156348506,81416.0,-0.009478886912702822,-0.012501819243645684
656,81418,0-2,0.0,81418.0,-0.010256681389212985,0.010256681389212985
658,81419,0-2,-0.3675444679663241,81419.0,-0.010929289906319473,-0.35661517806000465
660,81422,0-2,0.41421356237309515,81422.0,-0.021980706156348506,0.43619426852944365
662,81423,0-2,0.0,81423.0,0.04390784542678361,-0.04390784542678361
664,81425,0-2,-0.12357776042082003,81425.0,-0.012371610338395733,-0.1112061500824243
666,81427,0-2,0.0,81427.0,0.0834726777719228,-0.0834726777719228
668,81428,0-2,0.0,81428.0,-0.011299797771012643,0.011299797771012643
671,81432,0-2,0.21335164821341968,81432.0,0.08176372926690734,0.13158791894651234
673,81433,0-2,0.0,81433.0,0.12546286774227555,-0.12546286774227555
675,81435,0-2,-0.07159260100564546,81435.0,0.04330991331494549,-0.11490251432059095
677,81501,0-2,0.025205891720706086,81501.0,-0.056140405625407896,0.08134629734611398
679,81503,0-2,-0.2773505537107067,81503.0,-0.056435804879503504,-0.2209147488312032
681,81504,0-2,0.20434648272432399,81504.0,-0.0564509778930784,0.2607974606174024
683,81505,0-2,-0.45899821919954065,81505.0,-0.05671005604461843,-0.4022881631549222
685,81506,0-2,-0.018654487770124573,81506.0,-0.05670409598343151,0.03804960821330694
687,81507,0-2,0.6457014715109584,81507.0,-0.056509983940145614,0.702211455451104
689,81520,0-2,0.3120666855544241,81520.0,-0.05627069559115627,0.36833738114558034
691,81521,0-2,-0.0056980520805746115,81521.0,-0.05631188219751748,0.05061383011694287
694,81526,0-2,0.06321906614238992,81526.0,-0.05675778171620138,0.1199768478585913
696,81601,0-2,-0.006204816886607456,81601.0,0.010938482750184608,-0.017143299636792064
698,81611,0-2,-0.001425517474536453,81611.0,0.05830052442583633,-0.059726041900372784
700,81615,0-2,0.0,81615.0,0.0,0.0
702,81620,0-2,0.0,81620.0,-0.05488707861774467,0.05488707861774467
704,81621,0-2,0.002869446357192329,81621.0,-0.05519559313493971,0.05806503949213204
706,81623,0-2,-0.019253138276924653,81623.0,0.010695491403857948,-0.0299486296807826
708,81624,0-2,0.0,81624.0,-0.05830341785148829,0.05830341785148829
710,81625,0-2,0.03320402076415041,81625.0,0.019717121975284524,0.013486898788865886
713,81631,0-2,0.3397282541141673,81631.0,-0.054587227855201204,0.3943154819693685
715,81632,0-2,-0.006238364065745183,81632.0,-0.05496996819874056,0.048731604132995376
717,81635,0-2,-0.01801949393803426,81635.0,0.011299793694863114,-0.029319287632897373
719,81637,0-2,-0.0040733366862863996,81637.0,-0.05424926939259278,0.05017593270630638
721,81639,0-2,0.37371640966887654,81639.0,0.022142905567995808,0.35157350410088073
723,81641,0-2,Capacity growed from 0,81641.0,-0.03295026747059937,Capacity growed from 0
725,81645,0-2,0.0,81645.0,-0.036375888340568485,0.036375888340568485
727,81647,0-2,0.0,81647.0,0.010301964351053572,-0.010301964351053572
729,81648,0-2,0.0,81648.0,-0.03204497163507802,0.03204497163507802
731,81650,0-2,-0.050032092968270936,81650.0,0.010834552424247024,-0.06086664539251796
733,81652,0-2,-0.03572588886587402,81652.0,0.011788226369413124,-0.04751411523528715
735,81656,0-2,0.0,81656.0,0.0,0.0
737,81657,0-2,-0.18533618587490763,81657.0,-0.054516317465291286,-0.13081986840961635
